cust_id,gender
4622,0.7577762
4623,0.3525766
4624,0.20863125
4625,0.2883915
4626,0.59584606
4627,0.53571063
4628,0.41728547
4629,0.575355
4630,0.09069141
4631,0.28889003
4632,0.20966336
4633,0.34002534
4634,0.08465898
4635,0.21232472
4636,0.5621144
4637,0.8261558
4638,0.2112364
4639,0.37695262
4640,0.20093706
4641,0.46889177
4642,0.21269077
4643,0.219821
4644,0.5784415
4645,0.626342
4646,0.50703865
4647,0.63224596
4648,0.61483413
4649,0.46388462
4650,0.23236053
4651,0.15420513
4652,0.340629
4653,0.27479523
4654,0.7204242
4655,0.6496357
4656,0.30782548
4657,0.18355983
4658,0.48564455
4659,0.56774974
4660,0.36090264
4661,0.722621
4662,0.38923496
4663,0.37613288
4664,0.10358898
4665,0.7068947
4666,0.16324355
4667,0.14070624
4668,0.29725868
4669,0.37868142
4670,0.16798572
4671,0.6023568
4672,0.06437065
4673,0.48570052
4674,0.49661988
4675,0.38981706
4676,0.48254836
4677,0.5982325
4678,0.22206874
4679,0.39707133
4680,0.46643642
4681,0.3981934
4682,0.14871824
4683,0.16823988
4684,0.7286349
4685,0.1303389
4686,0.64972883
4687,0.44724265
4688,0.61741835
4689,0.1234267
4690,0.05496088
4691,0.289016
4692,0.46475378
4693,0.0691578
4694,0.28844213
4695,0.47814906
4696,0.47088826
4697,0.6717141
4698,0.57739925
4699,0.5852427
4700,0.38729662
4701,0.35641298
4702,0.11401796
4703,0.3136173
4704,0.67688674
4705,0.6136914
4706,0.43488693
4707,0.58957267
4708,0.098448284
4709,0.43750322
4710,0.74739563
4711,0.5461722
4712,0.6908611
4713,0.39291617
4714,0.7315368
4715,0.4542499
4716,0.1544711
4717,0.09541048
4718,0.37064153
4719,0.64930356
4720,0.4049112
4721,0.48854083
4722,0.3973311
4723,0.2064989
4724,0.25033352
4725,0.23413078
4726,0.32205108
4727,0.099539265
4728,0.19902307
4729,0.79533225
4730,0.4106551
4731,0.6379487
4732,0.6778465
4733,0.096295126
4734,0.2991461
4735,0.48690662
4736,0.34704614
4737,0.31898218
4738,0.7034799
4739,0.33414084
4740,0.34628296
4741,0.17844565
4742,0.4266074
4743,0.7841372
4744,0.23978357
4745,0.55595356
4746,0.4601988
4747,0.16449699
4748,0.7283043
4749,0.0897188
4750,0.6865158
4751,0.09215663
4752,0.60144967
4753,0.52093834
4754,0.32900798
4755,0.7695547
4756,0.19618915
4757,0.2130973
4758,0.6836507
4759,0.47021472
4760,0.42627683
4761,0.645114
4762,0.695124
4763,0.23933388
4764,0.6438247
4765,0.18388936
4766,0.6445575
4767,0.5228889
4768,0.28259188
4769,0.23169829
4770,0.2286218
4771,0.70372635
4772,0.2692908
4773,0.22100598
4774,0.3426679
4775,0.35543445
4776,0.1708457
4777,0.69661677
4778,0.3972047
4779,0.3111983
4780,0.68215644
4781,0.46277925
4782,0.27165842
4783,0.53849983
4784,0.117671296
4785,0.25693828
4786,0.3086814
4787,0.6486981
4788,0.34711307
4789,0.61534363
4790,0.54069275
4791,0.5868333
4792,0.5226441
4793,0.37785816
4794,0.35421562
4795,0.15645528
4796,0.1773096
4797,0.5382108
4798,0.38379076
4799,0.14891417
4800,0.5048832
4801,0.3890848
4802,0.32571706
4803,0.16490592
4804,0.34946513
4805,0.56170034
4806,0.13294011
4807,0.6781214
4808,0.50038767
4809,0.44434172
4810,0.733371
4811,0.13915345
4812,0.17114422
4813,0.28931123
4814,0.33941805
4815,0.5254154
4816,0.13716258
4817,0.5917467
4818,0.34340593
4819,0.5111515
4820,0.65572405
4821,0.28220353
4822,0.10318551
4823,0.2908126
4824,0.28730282
4825,0.14638135
4826,0.20347011
4827,0.19298123
4828,0.11579674
4829,0.7476406
4830,0.27626526
4831,0.14986907
4832,0.08686127
4833,0.43681726
4834,0.31543922
4835,0.36586058
4836,0.77400416
4837,0.3252536
4838,0.7109569
4839,0.30777404
4840,0.36047265
4841,0.7317286
4842,0.7491691
4843,0.72008276
4844,0.64936423
4845,0.5546746
4846,0.3054094
4847,0.71790534
4848,0.6313525
4849,0.8125628
4850,0.5675893
4851,0.21460034
4852,0.3814499
4853,0.58773863
4854,0.64912736
4855,0.5003216
4856,0.43234935
4857,0.34725004
4858,0.77909184
4859,0.56943613
4860,0.605085
4861,0.6998813
4862,0.6151883
4863,0.1431646
4864,0.558117
4865,0.22631095
4866,0.2626576
4867,0.29458526
4868,0.34847024
4869,0.22842802
4870,0.16222247
4871,0.37685576
4872,0.2169471
4873,0.13826194
4874,0.82620275
4875,0.2564136
4876,0.78066725
4877,0.776382
4878,0.5445917
4879,0.7515796
4880,0.22261019
4881,0.757703
4882,0.6443185
4883,0.51067495
4884,0.5742211
4885,0.39501095
4886,0.6005068
4887,0.21977495
4888,0.3788073
4889,0.32056877
4890,0.28181848
4891,0.42063436
4892,0.6664525
4893,0.7309951
4894,0.3396304
4895,0.22631717
4896,0.4148606
4897,0.8036116
4898,0.1805523
4899,0.19906138
4900,0.8544137
4901,0.3338292
4902,0.5971416
4903,0.26420707
4904,0.638863
4905,0.7976685
4906,0.7264107
4907,0.49000236
4908,0.4468501
4909,0.38150597
4910,0.15392785
4911,0.6442801
4912,0.62181336
4913,0.57419276
4914,0.35939273
4915,0.30531207
4916,0.3847735
4917,0.17498118
4918,0.6009438
4919,0.6114852
4920,0.60084176
4921,0.74164337
4922,0.32436317
4923,0.35981348
4924,0.086077146
4925,0.5801134
4926,0.25612423
4927,0.41778132
4928,0.30400774
4929,0.2309682
4930,0.5155777
4931,0.656567
4932,0.17940234
4933,0.17257778
4934,0.2383323
4935,0.22205102
4936,0.17896499
4937,0.16742139
4938,0.1849405
4939,0.107062235
4940,0.30915302
4941,0.305544
4942,0.25007367
4943,0.22776815
4944,0.41270053
4945,0.518835
4946,0.29476506
4947,0.048184488
4948,0.45420882
4949,0.33425754
4950,0.6285373
4951,0.574681
4952,0.16613586
4953,0.10967495
4954,0.2504191
4955,0.38760737
4956,0.6361711
4957,0.26482314
4958,0.30003953
4959,0.4745822
4960,0.06928783
4961,0.20553176
4962,0.66401803
4963,0.5244597
4964,0.8075036
4965,0.5372783
4966,0.56921744
4967,0.5421699
4968,0.13609909
4969,0.45579764
4970,0.08927221
4971,0.27654764
4972,0.39302874
4973,0.38905844
4974,0.605651
4975,0.58813614
4976,0.57081574
4977,0.043859597
4978,0.15775588
4979,0.3376134
4980,0.13690224
4981,0.32075316
4982,0.24580939
4983,0.6930147
4984,0.5887633
4985,0.28529269
4986,0.4131429
4987,0.6318213
4988,0.53624827
4989,0.29912257
4990,0.29040074
4991,0.26942408
4992,0.29764283
4993,0.08190226
4994,0.44457874
4995,0.62963647
4996,0.51724786
4997,0.6041527
4998,0.1769422
4999,0.29940137
5000,0.5442661
5001,0.44016245
5002,0.67112625
5003,0.23893851
5004,0.5670523
5005,0.18831402
5006,0.45896888
5007,0.4602483
5008,0.319911
5009,0.80003494
5010,0.58488446
5011,0.71857363
5012,0.16759257
5013,0.6048643
5014,0.48548624
5015,0.14475597
5016,0.5820095
5017,0.42587993
5018,0.32087445
5019,0.15113662
5020,0.3055179
5021,0.28337464
5022,0.6126086
5023,0.35819107
5024,0.29737657
5025,0.5152822
5026,0.63701856
5027,0.39795795
5028,0.30144376
5029,0.3701818
5030,0.30022907
5031,0.5602648
5032,0.6769541
5033,0.29210103
5034,0.5673443
5035,0.16568248
5036,0.32482457
5037,0.4167733
5038,0.21989809
5039,0.25282595
5040,0.23064838
5041,0.5771713
5042,0.1156613
5043,0.33438456
5044,0.57999736
5045,0.6840423
5046,0.13712236
5047,0.37521443
5048,0.3845756
5049,0.52795434
5050,0.3455438
5051,0.39310196
5052,0.6703403
5053,0.7408625
5054,0.6121227
5055,0.5551284
5056,0.39585346
5057,0.7177051
5058,0.28235847
